PetID,PureBred,SingleColor,HasRealName
d7dd2c184,0,0,1
dcc43d4ab,0,0,1
77653ab79,0,0,1
52abcc0fe,0,0,0
1fce53107,0,0,1
0b90767fa,0,0,1
94f353c2f,0,0,1
bd881326e,0,0,1
015c353ce,1,0,1
f32a2c20a,0,0,1
8143d5d0c,0,0,0
42331ae6f,0,0,1
a31508650,0,0,1
308eda964,0,0,1
eba773cbe,1,0,1
25bdd7d90,0,0,1
88cc4d5af,0,0,1
d7c6e0401,0,0,1
a7d44898b,0,0,1
f972a14d5,0,0,1
7977491da,0,0,1
a8e79c8c4,0,0,1
7f78266ab,0,0,1
63fda9824,0,0,1
2b446dd3c,0,0,1
73ae816ce,0,0,1
ec780b913,0,0,0
51c04983b,0,0,1
14a16b96e,0,0,1
69b2e9f3f,0,0,1
176ef71db,0,0,1
b88fa24c2,0,0,1
cf020a716,0,0,1
c15c93964,0,0,1
3d277ebe6,0,0,0
02adb269f,0,0,1
9cf741863,0,0,1
cb492add6,0,0,1
7b70b7048,0,0,1
17ba9f283,0,0,1
57b57989d,0,0,1
fe3950458,1,0,1
6945dbebb,0,0,1
11a993099,0,0,1
d083a22c5,0,0,1
c234e165f,0,0,1
8c7949266,0,0,1
9dfee7db3,0,0,1
26c1fc882,0,0,1
01186c9fc,0,0,1
53ef098c0,0,0,1
bc8bbffa4,0,0,1
6bd1fee01,0,0,1
5f9abe87c,0,0,1
412b93160,0,0,1
624b5493f,0,0,0
0f544b558,0,0,0
d0277b9d3,1,0,0
e65a26822,0,0,1
88bc9864c,0,0,1
160dcaec8,0,0,1
7b3332622,0,0,1
8e1858e7f,0,0,1
590a78f0d,0,0,1
80af6d9df,0,0,1
7abe9a0a1,0,0,1
a24bb77d1,1,0,1
ffe7f0b70,0,0,1
8ea9bb5d9,0,0,1
79d1b0215,0,0,1
35df10380,0,0,1
c444c2936,0,0,1
746fb982c,0,0,1
6eb34434d,0,0,1
675bb16b8,0,0,1
70c811b9d,0,0,1
0f9697729,0,0,1
79420447a,0,0,1
6f36088f5,0,0,1
aa328a5ba,0,0,1
79318b69e,0,0,0
25079d00a,0,0,0
7b5bee232,0,0,1
b5c41169c,0,0,1
8079e3a1c,0,0,1
ff5158511,0,0,1
f4cff3785,0,0,1
0e23c4abd,0,0,1
c4a2fd15a,0,0,1
b00e4262e,0,0,1
c7fa60cfb,0,0,1
0abff77fe,0,0,1
f096fcbc6,0,0,1
18b2da498,0,0,1
e15353d1b,0,0,1
78fd8ce0d,1,0,1
cc7d90ef4,0,0,1
6a72cfda7,0,0,1
3c79a5547,0,0,1
f584e226b,0,0,1
092a37bcf,0,0,1
9f2948e8e,0,0,1
16f74099a,0,0,0
9c70eee7b,0,0,1
dde9d290a,0,0,1
623138a05,0,0,1
a5965cea5,0,0,1
b077aa9ee,0,0,1
d90bd59c3,0,0,1
f2472c8dd,0,0,1
2a64c0560,0,0,1
9c996aee9,0,0,1
4ba068d30,0,0,1
ff498c903,0,0,1
84b36d951,0,0,1
53cd20574,0,0,1
7f3895a04,0,0,1
452a50855,0,0,1
b859b9fa0,0,0,1
9942bce62,0,0,1
cab545282,0,0,1
d768c4324,0,0,1
620796ee7,0,0,1
81c442177,0,0,0
776354931,0,0,1
b46b4419a,0,0,1
4068b452d,0,0,1
107c49414,1,0,1
42137817c,0,0,1
fe4bb01a6,1,0,1
97f683e04,0,0,1
36b7411f9,0,0,1
6b7be833c,0,0,0
322244807,0,0,1
26365df53,1,0,1
d5052e2a9,0,0,1
e69df38b4,0,0,1
5adb9d9b3,0,0,1
ecc77653a,0,0,1
307b61689,0,0,1
188f8b07e,0,0,1
752eb9714,0,0,1
3d97fa45c,0,0,1
1d1451061,0,0,1
47a5a9516,0,0,1
6be53d844,0,0,1
650f2854b,0,0,1
2ba019cb8,0,0,1
6ae4fc251,0,0,1
a18843d35,0,0,1
2ba9dfe93,0,0,1
afa46c13d,0,0,1
4ea111bbe,0,0,1
976336c52,0,0,1
bad8f7276,0,0,1
11a337bfa,1,0,1
2aac4b61a,0,0,1
0d7c5b6f6,0,0,1
958a86135,0,0,1
e9dec895b,0,0,1
8dde63c12,0,0,1
a5dc02b69,0,0,1
9cbc1fb81,0,0,1
4d8b93dd1,1,0,0
dea0253b6,0,0,1
e73545fe5,1,0,1
9e876d171,0,0,1
64da323a1,0,0,1
15dbf64f0,0,0,1
6a07fdc22,0,0,1
a03da4900,0,0,1
519bc8382,0,0,1
0d55c2e2b,0,0,1
c680a5bbb,0,0,1
09db544ea,0,0,1
feff505f1,0,0,1
2d584af81,1,0,1
b37af97a8,0,0,1
c64f86015,0,0,1
6a54a03db,1,0,1
2630db5dc,0,0,1
199277f1a,0,0,1
794806010,0,0,1
3b4ac67f0,0,0,1
ca35f4b19,0,0,1
bd9d521c5,1,0,1
aa7395687,0,0,1
12ffabf23,0,0,0
881580d4b,0,0,1
546a913cc,0,0,1
648727065,0,0,1
184a51562,0,0,1
87975de34,0,0,1
61f95d269,0,0,1
21f095582,0,0,1
1652a3e1e,0,0,1
b77b75f2d,0,0,1
d77a6813d,0,0,0
607744326,1,0,1
40713e16a,0,0,1
113204c87,1,0,1
6d7e560d9,0,0,1
42ea2e045,0,0,1
e585b064b,0,0,1
f4a6e9cec,1,0,1
e1262c956,0,0,1
4bb0c8226,0,0,1
da84db2f7,0,0,1
86855ddfd,0,0,1
2cf4994e7,0,0,1
ee2d66134,1,0,1
1cdf69df6,0,0,1
cc5892ce1,0,0,1
13b807376,0,0,1
fc710f1e8,0,0,1
a64ca36ca,0,0,1
24e2e049e,0,0,1
5daea1779,0,0,1
72e9e5442,0,0,1
e3427692e,0,0,1
7b9b65bde,0,0,1
78ccb8039,0,0,1
310c3f884,0,0,1
29c50ee9a,0,0,0
9183ef863,0,0,1
574919b00,0,0,1
9550556bf,0,0,1
b7dda91fe,0,0,1
ffd2e82a9,0,0,1
0e920f96d,0,0,0
cfceafa8a,0,0,1
8ff2c63c4,0,0,1
a819792f7,0,0,1
2d8b42d21,0,0,1
6c5079e85,0,0,1
37e2f042b,1,0,1
7991808f5,0,0,1
534fff3cf,0,0,1
ed97d1485,1,0,1
9f56880b6,0,0,1
9dbcae6f7,0,0,1
47ecc7ef4,0,0,0
fb1adae2d,0,0,1
ff4d9a3c6,0,0,1
40843af1e,0,0,1
8ff587b75,1,0,1
157f9809a,1,0,1
1683f03de,0,0,1
0e783a2e1,0,0,0
7cfaaa67a,1,0,1
2c281057a,0,0,1
add2629da,0,0,1
083787e4a,0,0,1
251b3b086,0,0,1
3069e2d3c,0,0,0
1f6fe20fc,0,0,1
1819e298c,0,0,1
8bbf5133b,0,0,1
21b5e3d22,1,0,1
8ad784999,0,0,1
e3fa09b97,0,0,1
c32f8daca,0,0,1
6f512ee65,0,0,1
38733d0a1,0,0,1
1cd8131cd,0,0,1
283c4248e,0,0,1
b38e94f39,0,0,1
93a9cf943,0,0,0
6f5eab89b,1,0,1
0a13e47c3,0,0,0
e74a85e34,0,0,1
ec8411943,0,0,1
838c5c399,0,0,1
23ce26e85,1,0,0
5b4a22c83,0,0,1
c61869b9b,0,0,1
6afc6acee,0,0,1
687c0c2cd,0,0,1
474ee7e00,0,0,1
f3b52a69c,0,0,1
15dc4c629,0,0,1
298feb02b,0,0,1
189637f90,0,0,1
073484a7d,0,0,1
8fa1c5c38,0,0,1
2107c9788,1,0,1
9b93196dd,0,0,1
be7fbd988,0,0,0
a7a44933c,0,0,1
bf458a7d4,0,0,1
b121d3be8,0,0,1
fa1badbb7,0,0,1
f261c9968,0,0,1
7bfe2d68f,0,0,1
8c3d81083,1,0,1
d58c146d6,0,0,1
3ca057824,0,0,1
56e3f3baf,0,0,1
b2264970a,0,0,1
bd4500e6c,0,0,1
1cf66aed4,1,0,1
a6b0179fb,0,0,1
2f8890a94,0,0,1
fbb8a0267,0,0,1
39d055888,0,0,1
bbeecce76,1,0,1
87f9ef7a5,0,0,1
d17343468,0,0,1
4b628f538,0,0,1
739cd2d34,0,0,1
0d635d0b4,0,0,1
a4c903a3d,0,0,1
cbf4de1e8,0,0,0
7542076e8,0,0,1
899859c9b,0,0,1
7b4ff27b3,0,0,1
9a7a99c23,0,0,1
f09d025a9,0,0,1
964dd458f,0,0,0
3a6197f6d,0,0,1
999d24492,0,0,1
f7f769c37,0,0,1
58b069530,0,0,1
8bb34f0bd,1,0,1
74c161846,0,0,1
3d13aab91,0,0,1
d6aa53be7,0,0,1
8d91ae666,0,0,1
a640f7cf6,0,0,1
b3bd4c99e,0,0,1
08b454900,0,0,1
f70571a3a,0,0,1
f05dae9bb,1,0,1
0d20efa95,0,0,1
349fe9b9b,0,0,1
4a6dc2b1b,0,0,1
cb8d79ada,0,0,1
74b73209e,1,0,1
106128c56,0,0,1
b2d35633c,0,0,1
20e75472d,0,0,1
65dd20146,1,0,1
7ef8c54ee,0,0,1
a21b6c40a,0,0,1
14ee9a2bb,0,0,1
5fcd44bf9,0,0,1
faa9b9b84,0,0,1
9f3fe015b,0,0,1
b714e611f,1,0,1
e16882f44,0,0,0
887b5144a,0,0,1
923a7163c,0,0,0
c50a42095,1,0,1
55295d374,0,0,1
52d336af0,0,0,1
5cfd4e3bb,0,0,1
2040d593c,0,0,1
840fbaeba,0,0,1
08f8df31d,0,0,1
5c89ffa58,0,0,1
6231ed9b3,0,0,1
0adebbf21,1,0,1
93f620b68,0,0,0
0a20eaed8,0,0,1
463706ace,0,0,0
af9eac2be,0,0,1
ef1c393e4,0,0,1
00bfa5da9,1,0,1
4cfd979dc,0,0,1
9951dff79,0,0,1
0e61fe015,0,0,1
4e33faa32,0,0,1
3ed60e624,1,0,1
5b4e331cf,0,0,1
f04c098ed,0,0,1
029c248a5,0,0,1
04a555b91,1,0,0
71e96f977,0,0,1
16e922149,0,0,1
5cc86be4e,0,0,1
8ccaceef5,0,0,1
3083ab744,0,0,0
c8519aacb,0,0,1
b558d016b,0,0,0
1c9a2baf6,0,0,1
903a75804,0,0,0
b42873eb7,0,0,1
b8fda5b3b,0,0,0
e3acd4da3,0,0,1
79ace4e40,0,0,1
12b1bce04,1,0,1
a80687cf1,0,0,1
410707dda,0,0,0
c5c51218f,0,0,1
cbbf3acfc,0,0,1
bce639e60,0,0,1
4cc05c35d,0,0,1
3bf71f7b1,0,0,1
840949648,0,0,1
427755203,1,0,1
0d4e58071,0,0,1
856005eae,0,0,1
93692767b,1,0,1
960de1fad,0,0,1
a04923326,0,0,1
29edf6e20,0,0,1
c906d6c03,0,0,1
971c160c7,0,0,1
c160e581a,0,0,1
828f48390,0,0,1
f0a7a4dfb,0,0,1
476b3dbe5,0,0,0
e6151d695,0,0,1
97c58d897,1,0,1
84222fa53,0,0,1
87b753139,0,0,1
39a784870,0,0,0
4140b3b5a,0,0,1
156ab0f97,0,0,1
6ada9811e,0,0,1
af49cf598,0,0,0
ea1318971,0,0,1
acdf99f98,1,0,1
dc1b809db,0,0,1
a7a94dd33,0,0,1
a8cfbf446,0,0,1
6ebcc7756,0,0,1
53a451386,0,0,1
2455effb8,0,0,1
4d279eb58,0,0,1
ee3543995,0,0,0
5e54f4e06,0,0,1
c634af483,0,0,1
f7a134121,0,0,1
9ce816de6,0,0,1
cd067a495,0,0,1
a631eba2c,0,0,1
91697ee90,0,0,1
182faa94d,0,0,1
7a5091ca2,0,0,1
fe790ba60,0,0,1
bd7f07424,0,0,1
08e703dfc,0,0,1
7fea70079,0,0,1
8cb067b2f,1,0,1
81f1d4d5c,0,0,1
aa2a3d9c7,0,0,1
d7d371a3d,0,0,1
c14ddf8a0,0,0,1
45408f88d,0,0,1
b6a16ab86,0,0,0
15a828f9d,0,0,1
a31d58f0a,0,0,1
acada131d,1,0,1
9351d5173,0,0,1
ec2b6c036,0,0,0
01bcfcde8,0,0,1
fbcea110f,0,0,1
5ddfaab43,0,0,1
1f7c7c248,1,0,1
90bcfd0e4,0,0,1
6c692e208,0,0,1
88fa13291,0,0,1
7494b6aa9,1,0,1
fe5ed81fd,0,0,1
fc7b01af6,0,0,1
34221a4f8,0,0,1
cd89328a8,0,0,1
d583d44d2,0,0,1
2566ab3a5,0,0,1
1c59513dd,0,0,1
3099254c2,0,0,1
100aed9a3,1,0,1
24be8e826,0,0,1
8af959627,0,0,1
5eacd0a22,0,0,1
5bf976dd7,1,0,1
38c82bfc5,0,0,1
d72dafbea,0,0,1
cd8e8d7a1,0,0,1
b446053b6,0,0,0
244cca93e,0,0,1
ab6c8aca6,0,0,1
4c3a2c536,0,0,1
a2cd5b78a,1,0,1
3d889fe46,1,0,1
9dca0bf20,0,0,1
225d2e242,0,0,1
a8df693c0,1,0,1
6fdb43f0b,0,0,1
0ac279a25,0,0,1
8ef276c3b,0,0,0
21cc6a743,0,0,1
0c9133a83,0,0,1
c9e86cf3c,0,0,1
d7d0b2194,0,0,1
68eacf03e,0,0,1
9614a6b17,0,0,1
af005c575,0,0,1
e0e604fc2,0,0,1
85a0bad4f,0,0,1
8d76a1b7f,0,0,1
2a9a33d29,0,0,1
0327b8e94,0,0,1
90dc0d83f,0,0,1
6d994c50c,0,0,1
9a447e958,0,0,1
c6d7271e8,0,0,1
679dad3c6,0,0,1
120ae4dd3,1,0,1
99a994cb1,0,0,1
2a06a5244,1,0,1
fc5f63812,0,0,1
8773f250c,0,0,1
696b615fb,0,0,1
82ea3883e,0,0,1
04a5f717a,0,0,1
884b9a6ec,0,0,1
115a4b208,0,0,1
f594a2e18,0,0,1
7e8bab7a5,0,0,0
302eb3771,0,0,1
0d305f8c2,0,0,0
a77d17ef8,0,0,1
99defcb66,0,0,1
f3629735d,0,0,1
0bcae32b7,0,0,1
07102e682,0,0,1
516fcfdf9,0,0,1
0d4b69793,0,0,1
4b1f93aac,0,0,1
0e70a5a3a,0,0,0
a77b63ee1,1,0,1
ea9d13261,0,0,0
231ad764f,0,0,1
219444cb8,0,0,0
9e11a3158,0,0,1
f9f914ed3,0,0,1
9449dcc18,0,0,1
1eeb50e8f,0,0,1
80cedf6b9,0,0,1
be376ea01,0,0,1
fc43d7ddb,0,0,1
05312ba72,1,0,0
48c838ef7,0,0,1
411bba4e8,0,0,1
dd4196a55,0,0,1
fac4ca24b,0,0,1
bdb5b7ecb,1,0,1
57aa560b5,0,0,1
1c8aa65f6,1,0,1
a206ce13b,0,0,1
6c7251bc8,0,0,1
105c00abe,0,0,1
e7fae9937,0,0,1
f8fb0aa55,0,0,1
bc6d86a40,0,0,1
f3f1dc170,0,0,1
45c278a7d,0,0,1
02eb29707,0,0,1
672e9e752,1,0,1
e6ff21b7e,0,0,1
eed6f01c9,1,0,1
9bfca7e65,0,0,1
548351895,0,0,1
fcae5bea5,0,0,1
275ce4c9b,0,0,1
f9878da24,0,0,1
72d68bbd0,1,0,1
1100bff90,0,0,1
c74d9c9f3,0,0,0
22b562975,0,0,1
09b7cd500,0,0,1
a486e2ab6,0,0,1
a89005005,0,0,1
be5fb246e,0,0,1
739002fc4,0,0,1
f304e7fb3,0,0,1
1f25222ce,0,0,1
90055a5f2,0,0,1
890e7be2b,0,0,1
9aa9d63f8,0,0,1
ae7f59170,0,0,1
8aa74d2d2,0,0,1
7c9e666a7,0,0,1
b22e78544,0,0,1
37a8dcdce,0,0,1
228e88a51,0,0,1
2b6b2524b,0,0,0
b93203aa7,1,0,1
06c724ada,0,0,1
2b2ec33ac,0,0,1
522b73db7,0,0,0
71cdaadb1,0,0,0
493d9cc81,0,0,1
6dd91ba4d,0,0,0
2fa5bde3c,0,0,1
a19eea86b,0,0,1
fd68d0b58,0,0,0
90c5437de,0,0,1
8f32c880e,0,0,1
ff2224b9d,0,0,1
473caf456,0,0,1
c3ed4c50b,0,0,1
63c794465,0,0,1
e468e8d54,0,0,1
1108027ef,0,0,1
5fe32151b,0,0,1
b857d5ac6,0,0,1
81ffabdc8,0,0,1
25c48e7ff,0,0,0
d66a55b13,0,0,1
b16b24c21,0,0,1
eadb7f25e,1,0,1
44c308937,0,0,1
d994c86f0,0,0,1
98f0a2ac7,0,0,0
7e3f52620,0,0,1
8fad77d5b,0,0,0
98f5b7ecf,0,0,1
8ec043344,1,0,1
6cf058ab3,0,0,1
338d441f4,0,0,1
84e146ba6,1,0,1
57b9d7903,0,0,1
c213bcac3,0,0,1
638447198,0,0,0
b83e15288,0,0,1
78b51f6a0,0,0,1
c6c1048af,0,0,1
5dff24075,1,0,1
f06da7096,0,0,1
31e266863,0,0,0
fc1ac0d75,0,0,1
a904d6da4,0,0,1
0f1a3ce5a,0,0,1
77e6966dc,0,0,1
a5b9343c3,0,0,1
3ce3f6acc,0,0,1
f71d5c047,0,0,1
56b0b72b1,0,0,1
448659511,0,0,1
c79c98af1,0,0,1
8bacce548,0,0,1
9243b2c43,1,0,1
29af2b6ec,0,0,0
640e0b69b,0,0,1
a5b4b663d,1,0,1
bc695e9d0,0,0,0
8e8965ae1,0,0,1
23ed3e349,0,0,1
31c2215c1,0,0,1
725a5345e,0,0,1
2fe763187,0,0,1
f5e310e82,0,0,1
5a60fde1f,0,0,1
ca28c5e51,0,0,1
41fa17c7c,0,0,1
132670005,0,0,1
8bd033254,0,0,0
040a9a6f9,0,0,0
be59708a0,0,0,1
69d8727b7,0,0,1
331a745e8,0,0,1
e1c14443e,0,0,1
a426fc504,0,0,1
1aa0769bc,0,0,1
c1ed7562f,0,0,1
07d2a9eff,0,0,1
31e14c50a,0,0,0
23eddf1d8,0,0,1
f74b89005,0,0,1
1b368f29c,0,0,1
ef9b5808b,0,0,1
8cd96bf75,0,0,1
d46569700,0,0,1
9f0f70e44,0,0,1
331c0bbf3,0,0,1
7650ed0f0,0,0,1
1ffe15ff7,0,0,1
173fa657f,1,0,1
9d2fb911c,0,0,1
bcda9d091,0,0,1
15592a54c,0,0,1
9cac98ce6,0,0,1
a484694a1,0,0,0
3a916e954,0,0,1
769d800fa,0,0,1
727567154,0,0,1
eb8de7f47,0,0,1
edd79adb8,0,0,1
beb658bc0,0,0,1
5997cc138,0,0,1
338dddea9,0,0,1
53bb1d133,0,0,1
b9c0de515,0,0,1
4331ce278,0,0,0
f212d0cdc,0,0,1
0f1136ad3,0,0,1
f794655ee,0,0,1
4a9fa9d9e,0,0,1
9b6c3beb5,0,0,1
6c5fb38d4,0,0,1
fb30a71b2,0,0,1
07e427e0c,0,0,0
81af50144,0,0,1
72626612c,0,0,1
43ec1b64b,0,0,1
74fb03e51,0,0,1
4247730f1,0,0,1
fa45ffcb8,0,0,1
f77be41c3,1,0,1
39bf24ec8,0,0,1
dc996a1a4,0,0,1
3c3615b2d,0,0,1
d433a5827,0,0,0
fa39dd076,0,0,1
5ced5d057,0,0,1
71655dcec,0,0,1
2ae2246a7,0,0,1
a22499988,0,0,1
956548cd3,0,0,1
be4275440,0,0,1
edc5c168a,0,0,0
20845a37b,0,0,1
8573077f3,0,0,1
5ca7a1543,0,0,1
d3968a6b0,0,0,1
63cc8aa47,0,0,1
36681d1d5,0,0,1
0011d7c25,1,0,1
a983562e5,0,0,1
c32ecd5bf,0,0,1
e89119f29,0,0,1
890dc359d,1,0,1
35bd82365,0,0,0
1f4a53e6c,0,0,1
754240b6b,0,0,1
8b65f9305,0,0,0
e58fceabe,0,0,0
e24a30aaa,0,0,1
adc03f8b6,0,0,1
850875906,0,0,1
4c631dbf7,0,0,1
f15a31a01,0,0,1
b82ec4b47,0,0,0
e86d8e932,0,0,1
474f23a3a,0,0,1
86da09472,0,0,1
b1170cc46,0,0,1
10400a0b8,0,0,1
43cd2eb4e,0,0,1
208beeb80,0,0,1
4e991c023,0,0,1
edfe1377f,0,0,1
ee8518e4c,0,0,1
6608d48b2,0,0,1
5330c4588,0,0,1
65df826e8,0,0,1
134e12e92,0,0,1
5e9539f73,0,0,1
1a8215249,0,0,1
9619060db,0,0,1
f859bcecf,0,0,1
6381b1706,1,0,1
636d6a0d9,0,0,1
1a4d9f6e1,0,0,1
fc2012c7e,0,0,1
8e2335bf5,0,0,1
0880d7f1e,0,0,1
043d8c534,0,0,1
e1e58cd50,0,0,1
b113401e2,0,0,1
ab0bb2f5a,0,0,1
e6f88d19d,0,0,1
4106b7290,0,0,1
c4894fe2a,0,0,1
b08012e7f,1,0,1
227b372a2,0,0,1
f0137d4e3,0,0,1
79531026f,1,0,1
286ab1e93,0,0,0
4195e3052,0,0,0
16f2fa5c7,0,0,1
615e51eef,0,0,1
6ee33e45d,0,0,1
9499f293e,1,0,1
23df34fbc,0,0,1
6cfd5f1b5,0,0,1
65470d9c0,0,0,1
f8619af42,0,0,1
d8664fb93,0,0,1
167fafe7b,0,0,1
a575d70f3,0,0,1
4d73d97fd,0,0,1
456908d93,0,0,1
6cafa50dd,0,0,1
22c2f101e,0,0,1
37d88b689,0,0,1
9d8032dd0,0,0,1
918ae2c95,1,0,1
86d02f6a8,0,0,1
b03b1a110,0,0,1
91df1b68f,0,0,1
bdde3b5ca,0,0,1
18ef93321,0,0,1
465e2ee50,1,0,1
0b74f813f,0,0,1
f2f8980cd,0,0,0
1aa527f5a,0,0,1
c220fd5cc,0,0,1
6f46311db,0,0,1
ea3de2587,0,0,1
15b6026b1,0,0,1
0b04b1c7a,0,0,1
2179be57e,0,0,1
b1c83d13b,0,0,1
8d54c5d66,0,0,1
12dd13adf,0,0,1
e7fdf6d1c,0,0,1
bcec3d919,0,0,1
e1e2ecc3e,0,0,1
2f50d46b2,0,0,0
b09fa9385,0,0,1
57bf84005,0,0,0
f77a6e11c,0,0,0
f294123c1,0,0,1
d6aa1281f,0,0,1
7edefab1a,0,0,1
51a0d55ba,0,0,1
87520e2c9,1,0,1
ca2c00404,0,0,1
bf2b57c9d,1,0,1
dc7dad1da,0,0,0
07638746f,0,0,1
237343008,0,0,1
c8c71e90a,0,0,1
181f3796e,0,0,1
59a08eeec,0,0,1
56845ff26,0,0,1
1936c68a5,0,0,1
559afad4f,0,0,1
0b501f1d8,0,0,1
1c69743d6,0,0,1
0edacb2ed,0,0,1
7ba9cb4a0,0,0,1
9a9707c98,0,0,1
cc4670dac,0,0,1
e7dca0b2b,0,0,1
87a679d31,0,0,1
05f84991b,0,0,1
0d6696a32,0,0,0
5407c6e1a,0,0,1
df6048227,0,0,1
707b0c535,0,0,1
e3b589e13,0,0,1
596d623f9,0,0,1
5dff15fc4,0,0,1
eb7804aa7,0,0,1
940b0ad69,0,0,1
549273935,0,0,1
32618b795,0,0,1
a36e3c034,0,0,1
4ad983a9d,0,0,1
2fa8b64b1,0,0,1
88b992d13,0,0,1
166345ac8,0,0,1
6ac437438,0,0,1
132a28bc9,0,0,1
b9d0281a1,0,0,1
57cd5663c,0,0,1
93cdb10e6,0,0,1
1696809dd,1,0,1
e3dbfe4c0,0,0,1
d41f2a466,0,0,1
9981290b2,0,0,1
43fe381b3,1,0,1
b66a74309,0,0,1
deb43659b,1,0,1
d33840dfa,1,0,1
b0dc1d4f0,0,0,1
8e8779496,0,0,1
013527aeb,0,0,1
15f62e911,0,0,1
4fc7557be,0,0,1
05f00d521,0,0,1
d3dbf1e95,0,0,1
46539f4bf,0,0,1
8229b256e,0,0,1
4e2440e26,0,0,1
ff0b61121,0,0,1
118c1147c,0,0,0
047514286,1,0,1
b05231f8c,0,0,1
49d4a0adf,0,0,1
e99eda1f6,0,0,1
249540f2d,0,0,1
74cd0ff66,0,0,1
0d7247d3e,0,0,1
e133ab2f1,0,0,1
ca21c4266,0,0,1
eea123bb1,0,0,1
01f976ec9,0,0,1
6f3e70321,0,0,1
2a5e70892,0,0,1
86e49d18d,0,0,1
60a36cab1,0,0,0
23bf0ed46,0,0,1
321d04634,0,0,0
ae19ab91d,0,0,1
40501d365,0,0,1
d92d4242a,0,0,1
15f89f939,0,0,1
f4212d640,0,0,1
2c4089e4f,0,0,1
3c2324232,0,0,1
0f78e05ef,0,0,1
1e759fed0,0,0,1
94b587221,0,0,1
79ec57bd7,0,0,1
5bc5b2ced,0,0,0
67be298a7,1,0,1
32acc8a7a,0,0,1
4d98e5623,0,0,1
0936ce7b4,0,0,0
6c324e80a,0,0,1
b69d479cf,0,0,1
5ee5f72b8,0,0,1
3f42bd15e,0,0,1
beb0f98f7,0,0,0
cbd703fb6,0,0,1
5550a68dc,0,0,0
91bab29e9,0,0,1
755abaa79,0,0,1
c2b16f8ae,0,0,1
28a0ae4fe,0,0,1
9ab7e48e8,0,0,1
a572b746b,0,0,1
c6f39e0e4,0,0,1
09ffe1d02,0,0,1
89f28de34,0,0,1
973278f56,0,0,1
db10909d5,0,0,1
50d2b5839,0,0,1
c12ae3214,0,0,1
cb0c04621,0,0,1
47163bb58,0,0,1
5b55086b6,0,0,1
b78f3080b,0,0,1
53fba6573,0,0,1
a993cd91a,0,0,1
c1db71d88,1,0,1
3f50cc4fd,0,0,1
71c3a53f0,0,0,1
d51b2e785,0,0,1
1557f91e8,0,0,1
42149c9e3,0,0,1
c8eef30bd,0,0,1
87613aee1,0,0,1
205714da6,0,0,1
9862e5dfe,0,0,1
9926c6e5b,0,0,1
ed9936705,0,0,1
a686164c9,1,0,1
ae42b09ce,0,0,1
84fdd34c7,0,0,1
8dfb61116,0,0,0
d92c326f8,0,0,1
d85a78cf9,0,0,1
874e791f9,0,0,1
4a108fa61,0,0,1
9427a0125,0,0,1
9ec6fbb61,0,0,1
dc7a53ba0,1,0,0
b98316a91,0,0,1
5ab429fcb,0,0,1
e3d68b63c,0,0,0
37cb01a87,0,0,1
ff2cf88a0,0,0,1
fce854722,0,0,0
7bf11fd4d,0,0,1
b2101b975,0,0,1
acb802c0c,0,0,1
4138a8f48,0,0,1
be1ab222c,0,0,1
88e2d97b2,1,0,1
f6c3b531d,0,0,1
138c79a01,0,0,1
8a5d7e622,0,0,1
7adb2ab9b,0,0,1
87bdcbcdd,0,0,0
87a16f3fb,0,0,1
83233d345,0,0,1
4133efff0,0,0,1
aae0d180c,0,0,0
528563012,0,0,1
a0909c2bb,0,0,1
ef2ee6e9b,0,0,0
60d72fc85,1,0,1
d4ce7a1ed,0,0,1
f56c9eb67,0,0,1
8de51ad1e,0,0,1
cca4ba626,0,0,1
4a56ae509,0,0,1
91d307ce9,0,0,1
5ee1c77a0,0,0,1
f995bc16c,0,0,1
c56432da8,0,0,1
5dc7d3dc7,0,0,1
bd485150e,0,0,1
20f82514c,0,0,1
afe19c37c,0,0,1
ea7fc7f4f,0,0,1
a8f2a5210,0,0,1
b02d9e413,0,0,1
7bbdce003,1,0,1
937d74077,0,0,1
3a88e6c8f,0,0,1
3edf44325,0,0,0
9fd804400,0,0,0
2c21d7f68,0,0,1
087fbda7e,0,0,1
7133307db,0,0,1
4b261a0ee,0,0,0
e4f17eace,1,0,1
0b459b60b,0,0,1
d45562a98,0,0,1
31dbaafaa,0,0,0
658e4415a,0,0,0
6d7d7753c,0,0,1
3d9346cfb,1,0,1
be4c2e0d5,0,0,1
b19556858,0,0,1
a6b908d22,0,0,1
a0490612e,0,0,1
abdba6d36,0,0,1
d87ff9c80,0,0,1
373880ef5,1,0,1
20819afd9,1,0,1
0f1d071a8,0,0,1
898476994,0,0,1
1d48855c5,0,0,1
2ad3a6503,0,0,1
5b346ef59,1,0,1
22ff7ca25,0,0,1
3948f67d7,1,0,1
1f6dc1747,0,0,1
63cd0b2b3,0,0,0
1b1a68a60,0,0,1
6d5afdb0f,0,0,0
4128e8e80,1,0,1
10e27da02,0,0,1
789083f3a,0,0,1
0b3763054,1,0,1
8dbbd91bb,0,0,1
9031a7f4c,0,0,1
f8db6e695,0,0,1
a854aca45,0,0,1
4e9358756,0,0,0
bdc94bd91,0,0,1
182aec7a4,0,0,1
bd16029b7,0,0,1
ad4456e88,0,0,1
9304f9f8b,0,0,1
7e43ebd6c,0,0,1
773d10217,0,0,1
c52908c2d,0,0,1
f25e91baa,0,0,1
3ee05e0d5,0,0,1
