PetID,NumberOfSentences,SentimentMean,SentimentMedian,SentimentStd,SentimentMax,SentimentMin
e6151d695,4.0,0.25,0.35,0.5802298395176404,0.8,-0.5
97c58d897,1.0,0.0,0.0,,0.0,0.0
84222fa53,6.0,0.38333333333333336,0.35,0.27868739954771304,0.9,0.1
87b753139,9.0,0.17777777777777778,0.0,0.3492054473292827,0.9,-0.2
39a784870,3.0,0.3666666666666667,0.2,0.47258156262526085,0.9,0.0
4140b3b5a,18.0,0.21666666666666667,0.2,0.36662210067845385,0.9,-0.5
156ab0f97,3.0,0.5,0.7,0.43588989435406733,0.8,0.0
6ada9811e,2.0,-0.05,-0.05,0.21213203435596428,0.1,-0.2
af49cf598,2.0,0.05,0.05,0.07071067811865477,0.1,0.0
ea1318971,5.0,0.4,0.4,0.51478150704935,0.9,-0.4
acdf99f98,3.0,0.10000000000000002,0.0,0.754983443527075,0.9,-0.6
dc1b809db,1.0,0.0,0.0,,0.0,0.0
a7a94dd33,17.0,0.11764705882352938,0.0,0.3358483551352587,0.9,-0.3
a8cfbf446,1.0,0.7,0.7,,0.7,0.7
6ebcc7756,4.0,0.275,0.4,0.7088723439378913,0.9,-0.6
53a451386,6.0,0.04999999999999997,-0.15000000000000002,0.47644516998286385,0.9,-0.4
2455effb8,3.0,0.26666666666666666,0.2,0.40414518843273806,0.7,-0.1
4d279eb58,11.0,0.10000000000000003,0.0,0.5059644256269407,0.9,-0.7
ee3543995,1.0,0.7,0.7,,0.7,0.7
5e54f4e06,2.0,-0.15,-0.15,0.21213203435596426,0.0,-0.3
c634af483,22.0,0.4272727272727273,0.6,0.48322509610583503,0.9,-0.7
f7a134121,4.0,0.075,-0.1,0.6184658438426491,0.9,-0.4
9ce816de6,3.0,0.5666666666666667,0.5,0.30550504633038933,0.9,0.3
cd067a495,5.0,0.4,0.1,0.45825756949558405,0.9,0.0
a631eba2c,4.0,0.275,0.5,0.7804912982645398,0.9,-0.8
91697ee90,5.0,0.4,0.2,0.4301162633521314,0.9,-0.1
182faa94d,4.0,0.44999999999999996,0.4,0.34156502553198664,0.9,0.1
7a5091ca2,12.0,0.22499999999999998,0.05,0.5940997773560813,0.9,-0.6
fe790ba60,1.0,0.1,0.1,,0.1,0.1
bd7f07424,4.0,0.17500000000000002,0.2,0.5560275772537426,0.8,-0.5
08e703dfc,9.0,0.2888888888888889,0.2,0.4859126579037751,0.9,-0.6
7fea70079,8.0,0.1375,0.15000000000000002,0.4307385683749649,0.7,-0.7
8cb067b2f,6.0,0.03333333333333334,-0.05,0.44572039067858077,0.9,-0.3
81f1d4d5c,6.0,0.0,-0.04999999999999999,0.5727128425310541,0.9,-0.6
aa2a3d9c7,6.0,0.08333333333333333,0.05,0.11690451944500123,0.3,0.0
d7d371a3d,3.0,0.46666666666666673,0.3,0.37859388972001823,0.9,0.2
c14ddf8a0,2.0,0.05,0.05,0.07071067811865477,0.1,0.0
45408f88d,3.0,0.26666666666666666,0.0,0.4618802153517007,0.8,0.0
b6a16ab86,7.0,-0.14285714285714285,-0.5,0.6900655593423541,0.9,-0.7
15a828f9d,5.0,0.16,0.0,0.2607680962081059,0.6,0.0
a31d58f0a,1.0,0.8,0.8,,0.8,0.8
acada131d,2.0,0.7,0.7,0.28284271247461906,0.9,0.5
9351d5173,4.0,0.725,0.8,0.23629078131263043,0.9,0.4
ec2b6c036,6.0,0.13333333333333333,0.05,0.4589843860815601,0.9,-0.5
01bcfcde8,4.0,0.45,0.44999999999999996,0.42031734043061636,0.9,0.0
fbcea110f,2.0,0.1,0.1,0.14142135623730953,0.2,0.0
5ddfaab43,11.0,0.2090909090909091,0.2,0.4109855117994927,0.8,-0.6
1f7c7c248,1.0,0.0,0.0,,0.0,0.0
90bcfd0e4,2.0,0.5,0.5,0.5656854249492381,0.9,0.1
6c692e208,4.0,0.6,0.7,0.38297084310253526,0.9,0.1
88fa13291,2.0,0.05,0.05,0.07071067811865477,0.1,0.0
7494b6aa9,11.0,0.018181818181818184,0.1,0.41908992309093235,0.6,-0.8
fe5ed81fd,4.0,0.4,0.35,0.469041575982343,0.9,0.0
fc7b01af6,19.0,0.03157894736842106,0.0,0.4773219639927975,0.9,-0.7
34221a4f8,6.0,0.31666666666666665,0.25,0.3430257521916783,0.9,0.0
cd89328a8,4.0,0.025,-0.15000000000000002,0.6396613687465162,0.9,-0.5
d583d44d2,16.0,0.11250000000000004,0.05,0.43493294502332963,0.8,-0.6
2566ab3a5,1.0,-0.7,-0.7,,-0.7,-0.7
1c59513dd,1.0,-0.9,-0.9,,-0.9,-0.9
3099254c2,7.0,0.5714285714285713,0.8,0.407080195679286,0.9,-0.2
100aed9a3,1.0,0.1,0.1,,0.1,0.1
24be8e826,5.0,0.24,0.3,0.39115214431215894,0.6,-0.3
8af959627,4.0,0.0,-0.2,0.6377042156569664,0.9,-0.5
5eacd0a22,1.0,0.9,0.9,,0.9,0.9
5bf976dd7,1.0,0.0,0.0,,0.0,0.0
38c82bfc5,1.0,0.2,0.2,,0.2,0.2
d72dafbea,2.0,0.8,0.8,0.14142135623730953,0.9,0.7
cd8e8d7a1,4.0,0.2,0.1,0.282842712474619,0.6,0.0
b446053b6,1.0,0.9,0.9,,0.9,0.9
244cca93e,7.0,0.34285714285714286,0.2,0.3154739442867026,0.9,0.0
ab6c8aca6,1.0,0.6,0.6,,0.6,0.6
4c3a2c536,3.0,0.06666666666666667,0.1,0.05773502691896258,0.1,0.0
a2cd5b78a,1.0,0.8,0.8,,0.8,0.8
3d889fe46,3.0,0.03333333333333333,0.0,0.05773502691896259,0.1,0.0
9dca0bf20,1.0,0.9,0.9,,0.9,0.9
225d2e242,14.0,0.12857142857142856,0.05,0.44966409929835643,0.9,-0.5
a8df693c0,1.0,0.0,0.0,,0.0,0.0
6fdb43f0b,7.0,0.32857142857142857,0.5,0.5908025211926732,0.9,-0.7
0ac279a25,8.0,0.3375,0.25,0.4373213921133975,0.9,-0.3
8ef276c3b,2.0,-0.050000000000000044,-0.050000000000000044,1.0606601717798212,0.7,-0.8
21cc6a743,25.0,0.084,0.2,0.5390423607349117,0.8,-0.9
0c9133a83,6.0,0.2333333333333333,0.05,0.42268979957726294,0.9,-0.2
c9e86cf3c,5.0,0.3,0.1,0.47434164902525694,0.9,-0.2
d7d0b2194,15.0,0.10666666666666667,0.0,0.5799835794063073,0.9,-0.9
68eacf03e,1.0,-0.7,-0.7,,-0.7,-0.7
9614a6b17,4.0,-0.075,0.0,0.29860788111948194,0.2,-0.5
af005c575,5.0,0.44000000000000006,0.5,0.31304951684997057,0.9,0.1
e0e604fc2,8.0,0.1875,0.15000000000000002,0.26423744732991306,0.8,0.0
85a0bad4f,1.0,0.1,0.1,,0.1,0.1
8d76a1b7f,8.0,0.42499999999999993,0.6,0.4234214381508266,0.9,-0.1
2a9a33d29,11.0,0.26363636363636367,0.5,0.646950890366073,0.9,-0.8
0327b8e94,2.0,0.15000000000000002,0.15000000000000002,0.07071067811865477,0.2,0.1
90dc0d83f,7.0,0.2285714285714286,0.5,0.495695759225642,0.7,-0.7
6d994c50c,1.0,-0.6,-0.6,,-0.6,-0.6
9a447e958,1.0,-0.7,-0.7,,-0.7,-0.7
c6d7271e8,5.0,0.13999999999999999,0.0,0.5856620185738528,0.7,-0.7
679dad3c6,15.0,0.3466666666666667,0.5,0.4853079532871983,0.9,-0.5
120ae4dd3,6.0,0.3666666666666667,0.35,0.44572039067858077,0.9,-0.1
99a994cb1,3.0,0.3,0.1,0.5291502622129182,0.9,-0.1
2a06a5244,1.0,0.0,0.0,,0.0,0.0
fc5f63812,4.0,0.025,0.05,0.655108133567785,0.8,-0.8
8773f250c,5.0,0.16,0.2,0.5683308895353129,0.8,-0.7
696b615fb,2.0,0.04999999999999999,0.04999999999999999,0.7778174593052023,0.6,-0.5
82ea3883e,1.0,-0.2,-0.2,,-0.2,-0.2
04a5f717a,3.0,0.20000000000000004,0.2,0.09999999999999999,0.3,0.1
884b9a6ec,3.0,-0.20000000000000004,0.0,0.5291502622129182,0.2,-0.8
115a4b208,1.0,0.1,0.1,,0.1,0.1
f594a2e18,11.0,0.43636363636363634,0.5,0.40809980953861585,0.9,-0.2
7e8bab7a5,6.0,0.5,0.5,0.37947331922020555,0.9,0.1
302eb3771,10.0,0.25,0.2,0.46248123085038695,0.9,-0.4
0d305f8c2,4.0,0.4,0.3,0.38297084310253526,0.9,0.1
a77d17ef8,8.0,0.24999999999999997,0.25,0.2507132682112035,0.7,0.0
99defcb66,6.0,0.4666666666666666,0.7,0.5391351098441528,0.9,-0.4
f3629735d,23.0,0.4173913043478262,0.6,0.5086990304269433,0.9,-0.7
0bcae32b7,1.0,-0.5,-0.5,,-0.5,-0.5
07102e682,1.0,0.0,0.0,,0.0,0.0
516fcfdf9,3.0,0.0,0.0,0.6,0.6,-0.6
0d4b69793,8.0,0.4125,0.65,0.5330170192940774,0.9,-0.6
4b1f93aac,2.0,0.15,0.15,0.21213203435596426,0.3,0.0
0e70a5a3a,3.0,0.23333333333333336,0.1,0.6110100926607787,0.9,-0.3
a77b63ee1,1.0,0.0,0.0,,0.0,0.0
ea9d13261,7.0,0.24285714285714288,0.2,0.5159365040297847,0.9,-0.6
231ad764f,3.0,0.6,0.5,0.2645751311064591,0.9,0.4
219444cb8,1.0,0.0,0.0,,0.0,0.0
9e11a3158,1.0,0.8,0.8,,0.8,0.8
f9f914ed3,11.0,0.30000000000000004,0.2,0.33763886032268264,0.9,0.0
9449dcc18,1.0,0.9,0.9,,0.9,0.9
1eeb50e8f,1.0,0.7,0.7,,0.7,0.7
80cedf6b9,6.0,0.03333333333333333,0.0,0.16329931618554522,0.3,-0.2
be376ea01,6.0,0.11666666666666663,0.05,0.46224091842530196,0.9,-0.4
fc43d7ddb,3.0,0.6666666666666666,0.8,0.32145502536643183,0.9,0.3
05312ba72,5.0,0.44000000000000006,0.6,0.3781534080237807,0.9,0.0
48c838ef7,12.0,-0.09166666666666667,0.0,0.2906367096044424,0.3,-0.6
411bba4e8,16.0,0.29374999999999996,0.25,0.40244047178847875,0.9,-0.4
dd4196a55,,,,,,
fac4ca24b,4.0,0.4,0.35,0.42426406871192857,0.9,0.0
bdb5b7ecb,1.0,0.2,0.2,,0.2,0.2
57aa560b5,1.0,0.5,0.5,,0.5,0.5
1c8aa65f6,9.0,-0.03333333333333334,0.0,0.49749371855331,0.8,-0.9
a206ce13b,4.0,-0.125,-0.15000000000000002,0.45734742446707477,0.4,-0.6
6c7251bc8,4.0,0.4,0.44999999999999996,0.2449489742783178,0.6,0.1
105c00abe,11.0,0.16363636363636364,0.3,0.616883663704474,0.9,-0.8
e7fae9937,2.0,0.05,0.05,0.07071067811865477,0.1,0.0
f8fb0aa55,1.0,0.9,0.9,,0.9,0.9
bc6d86a40,4.0,0.025,0.0,0.05,0.1,0.0
f3f1dc170,5.0,0.36,0.5,0.3507135583350037,0.8,0.0
45c278a7d,3.0,0.26666666666666666,0.0,0.46188021535170065,0.8,0.0
02eb29707,1.0,0.1,0.1,,0.1,0.1
672e9e752,2.0,0.6,0.6,0.42426406871192857,0.9,0.3
e6ff21b7e,8.0,0.5625,0.6,0.28252686345094435,0.9,0.1
eed6f01c9,1.0,0.2,0.2,,0.2,0.2
9bfca7e65,7.0,0.2857142857142857,0.3,0.49809159608975345,0.9,-0.5
548351895,5.0,0.34,0.4,0.3435112807463534,0.8,0.0
fcae5bea5,4.0,0.45,0.5,0.36968455021364727,0.8,0.0
275ce4c9b,12.0,0.049999999999999996,0.0,0.3343922574136276,0.9,-0.5
f9878da24,6.0,0.38333333333333336,0.45,0.5455883674224247,0.9,-0.3
72d68bbd0,1.0,0.0,0.0,,0.0,0.0
1100bff90,4.0,0.32500000000000007,0.5,0.5737304826019501,0.8,-0.5
c74d9c9f3,2.0,0.45,0.45,0.6363961030678927,0.9,0.0
22b562975,5.0,0.14,0.1,0.16733200530681513,0.4,0.0
09b7cd500,1.0,0.7,0.7,,0.7,0.7
a486e2ab6,6.0,0.016666666666666653,-0.1,0.39200340134578765,0.7,-0.4
a89005005,,,,,,
be5fb246e,4.0,0.475,0.5,0.37749172176353746,0.9,0.0
739002fc4,2.0,0.75,0.75,0.21213203435596428,0.9,0.6
f304e7fb3,3.0,0.19999999999999998,0.0,0.43588989435406733,0.7,-0.1
1f25222ce,9.0,0.14444444444444443,0.0,0.3678012748452319,0.8,-0.4
90055a5f2,4.0,0.525,0.55,0.35,0.9,0.1
890e7be2b,7.0,0.24285714285714288,0.1,0.5126959555693246,0.9,-0.4
9aa9d63f8,2.0,0.8,0.8,0.0,0.8,0.8
ae7f59170,1.0,0.3,0.3,,0.3,0.3
8aa74d2d2,4.0,0.4,0.35,0.42426406871192857,0.9,0.0
7c9e666a7,9.0,0.24444444444444446,0.2,0.40034707164881045,0.8,-0.3
b22e78544,5.0,-0.06,0.0,0.4393176527297759,0.5,-0.5
37a8dcdce,6.0,0.4000000000000001,0.35,0.4427188724235731,0.9,0.0
228e88a51,1.0,0.0,0.0,,0.0,0.0
2b6b2524b,6.0,0.16666666666666666,0.15,0.3559026084010437,0.6,-0.3
b93203aa7,1.0,0.0,0.0,,0.0,0.0
06c724ada,,,,,,
2b2ec33ac,,,,,,
522b73db7,6.0,0.13333333333333333,0.05,0.5391351098441527,0.9,-0.7
71cdaadb1,7.0,-0.24285714285714285,0.0,0.3552329886011098,0.0,-0.8
493d9cc81,10.0,0.12000000000000002,0.0,0.5028805910838963,0.9,-0.9
6dd91ba4d,7.0,-0.09999999999999999,0.0,0.28867513459481287,0.2,-0.6
2fa5bde3c,2.0,0.45,0.45,0.6363961030678927,0.9,0.0
a19eea86b,8.0,0.48749999999999993,0.4,0.37201190457142247,0.9,0.0
fd68d0b58,2.0,0.05,0.05,0.07071067811865477,0.1,0.0
90c5437de,10.0,-0.05,0.0,0.16499158227686112,0.1,-0.5
8f32c880e,2.0,0.45,0.45,0.4949747468305833,0.8,0.1
ff2224b9d,2.0,0.6,0.6,0.42426406871192857,0.9,0.3
473caf456,1.0,0.6,0.6,,0.6,0.6
c3ed4c50b,6.0,0.3166666666666667,0.2,0.365604522218567,0.9,0.0
63c794465,7.0,0.4714285714285714,0.8,0.5122313465427046,0.9,-0.2
e468e8d54,3.0,0.43333333333333335,0.5,0.20816659994661327,0.6,0.2
1108027ef,16.0,0.2125,0.2,0.21563858652847823,0.5,-0.1
5fe32151b,9.0,0.3444444444444445,0.3,0.44190245278542845,0.9,-0.3
b857d5ac6,32.0,0.3375,0.3,0.4448631540220562,0.9,-0.6
81ffabdc8,,,,,,
25c48e7ff,3.0,0.36666666666666664,0.3,0.3055050463303893,0.7,0.1
d66a55b13,3.0,0.13333333333333333,0.1,0.35118845842842467,0.5,-0.2
b16b24c21,1.0,0.1,0.1,,0.1,0.1
eadb7f25e,11.0,0.30000000000000004,0.2,0.354964786985977,0.9,-0.2
44c308937,3.0,0.39999999999999997,0.5,0.3605551275463989,0.7,0.0
d994c86f0,3.0,0.3333333333333333,0.4,0.30550504633038933,0.6,0.0
98f0a2ac7,4.0,0.1,0.1,0.08164965809277261,0.2,0.0
7e3f52620,3.0,0.3,0.0,0.5196152422706632,0.9,0.0
8fad77d5b,7.0,0.3714285714285714,0.3,0.4309458036856673,0.9,-0.3
98f5b7ecf,8.0,0.2625,0.3,0.337797487937881,0.9,-0.3
8ec043344,5.0,-0.06000000000000001,0.1,0.3049590136395381,0.1,-0.6
6cf058ab3,7.0,0.0,-0.1,0.38297084310253526,0.8,-0.3
338d441f4,6.0,0.2833333333333334,0.3,0.4956477243634501,0.8,-0.4
84e146ba6,1.0,0.0,0.0,,0.0,0.0
57b9d7903,1.0,0.8,0.8,,0.8,0.8
c213bcac3,5.0,0.44000000000000006,0.4,0.403732584763727,0.9,0.0
638447198,5.0,-0.09999999999999998,0.1,0.3674234614174767,0.2,-0.7
b83e15288,1.0,0.8,0.8,,0.8,0.8
78b51f6a0,25.0,0.21200000000000002,0.3,0.4361956747454823,0.9,-0.5
c6c1048af,4.0,0.7749999999999999,0.8,0.15000000000000002,0.9,0.6
5dff24075,1.0,0.0,0.0,,0.0,0.0
f06da7096,4.0,0.625,0.8,0.4193248541803042,0.9,0.0
31e266863,4.0,0.15000000000000002,0.2,0.8698658900466593,0.9,-0.7
fc1ac0d75,5.0,0.18,0.0,0.24899799195977465,0.5,0.0
a904d6da4,7.0,-0.05714285714285716,0.0,0.5769377287516764,0.7,-0.8
0f1a3ce5a,2.0,0.55,0.55,0.4949747468305833,0.9,0.2
77e6966dc,1.0,0.1,0.1,,0.1,0.1
a5b9343c3,13.0,0.4307692307692308,0.4,0.3660250797067859,0.9,0.0
3ce3f6acc,,,,,,
f71d5c047,1.0,0.5,0.5,,0.5,0.5
56b0b72b1,9.0,0.0777777777777778,0.1,0.39616214413349043,0.8,-0.6
448659511,34.0,0.1323529411764706,0.05,0.32260360162119406,0.9,-0.7
c79c98af1,3.0,0.39999999999999997,0.3,0.458257569495584,0.9,0.0
8bacce548,4.0,0.125,0.0,0.32015621187164245,0.6,-0.1
9243b2c43,1.0,0.3,0.3,,0.3,0.3
29af2b6ec,3.0,0.39999999999999997,0.5,0.36055512754639896,0.7,0.0
640e0b69b,4.0,3.469446951953614e-17,-0.05,0.6271629240742259,0.8,-0.7
a5b4b663d,9.0,0.022222222222222223,0.0,0.20480342879074181,0.4,-0.3
bc695e9d0,3.0,0.23333333333333336,0.0,0.49328828623162474,0.8,-0.1
8e8965ae1,4.0,0.0,0.0,0.5773502691896257,0.7,-0.7
23ed3e349,5.0,0.24,-0.1,0.5639148871948674,0.9,-0.3
31c2215c1,4.0,0.375,0.4,0.6075908711186061,0.9,-0.2
725a5345e,11.0,0.40909090909090917,0.4,0.3910359202286804,0.9,-0.1
2fe763187,3.0,0.7999999999999999,0.9,0.17320508075688776,0.9,0.6
f5e310e82,,,,,,
5a60fde1f,1.0,0.7,0.7,,0.7,0.7
ca28c5e51,16.0,0.34375,0.4,0.4242149612323136,0.9,-0.6
41fa17c7c,2.0,0.0,0.0,0.4242640687119285,0.3,-0.3
132670005,2.0,0.8500000000000001,0.8500000000000001,0.07071067811865474,0.9,0.8
8bd033254,4.0,0.175,0.05,0.35939764421413034,0.7,-0.1
040a9a6f9,5.0,0.1,0.0,0.282842712474619,0.6,-0.1
be59708a0,4.0,0.225,0.15000000000000002,0.3403429642777023,0.7,-0.1
69d8727b7,5.0,0.22000000000000003,0.1,0.6058052492344385,0.9,-0.4
331a745e8,3.0,0.5,0.7,0.5291502622129182,0.9,-0.1
e1c14443e,5.0,0.5,0.7,0.3937003937005905,0.7,-0.2
a426fc504,14.0,0.17142857142857146,0.1,0.4581376538662915,0.9,-0.8
1aa0769bc,5.0,0.48,0.7,0.5848076606885378,0.9,-0.5
c1ed7562f,4.0,0.5,0.55,0.42426406871192857,0.9,0.0
07d2a9eff,1.0,0.9,0.9,,0.9,0.9
31e14c50a,1.0,0.9,0.9,,0.9,0.9
23eddf1d8,3.0,-0.06666666666666667,-0.1,0.05773502691896258,0.0,-0.1
f74b89005,5.0,0.72,0.9,0.2683281572999748,0.9,0.3
1b368f29c,8.0,0.0875,0.1,0.49117206760971255,0.9,-0.8
ef9b5808b,15.0,0.12666666666666665,0.0,0.46208636587093704,0.8,-0.6
8cd96bf75,4.0,0.65,0.65,0.23804761428476168,0.9,0.4
d46569700,34.0,0.11470588235294119,0.1,0.3909059818306904,0.9,-0.7
9f0f70e44,2.0,0.0,0.0,0.0,0.0,0.0
331c0bbf3,4.0,0.45,0.45,0.46547466812563143,0.9,0.0
7650ed0f0,3.0,0.6,0.7,0.36055512754639896,0.9,0.2
1ffe15ff7,5.0,0.24000000000000005,0.0,0.3577708763999664,0.8,0.0
173fa657f,,,,,,
9d2fb911c,3.0,-0.3333333333333333,-0.2,0.4163331998932266,0.0,-0.8
bcda9d091,3.0,-0.13333333333333333,0.0,0.3214550253664319,0.1,-0.5
15592a54c,6.0,0.18333333333333338,0.05,0.5913261931173578,0.9,-0.7
9cac98ce6,6.0,0.2833333333333334,0.2,0.3188521078284832,0.8,0.0
a484694a1,3.0,0.3333333333333333,0.4,0.30550504633038933,0.6,0.0
3a916e954,6.0,0.3,0.35,0.1264911064067352,0.4,0.1
769d800fa,6.0,-0.18333333333333332,-0.30000000000000004,0.4875106836436168,0.5,-0.7
727567154,,,,,,
eb8de7f47,1.0,0.1,0.1,,0.1,0.1
edd79adb8,5.0,0.24000000000000005,0.4,0.6107372593840988,0.8,-0.5
beb658bc0,7.0,0.22857142857142856,0.1,0.33022358947782493,0.9,0.0
5997cc138,11.0,0.41818181818181815,0.4,0.42618817866801945,0.9,-0.4
338dddea9,1.0,0.8,0.8,,0.8,0.8
53bb1d133,4.0,0.45000000000000007,0.45,0.40414518843273806,0.8,0.1
b9c0de515,4.0,6.938893903907228e-18,-0.09999999999999999,0.38297084310253526,0.5,-0.3
4331ce278,5.0,0.18000000000000002,0.0,0.38987177379235854,0.8,-0.2
f212d0cdc,10.0,0.18,0.25,0.5116422361159971,0.9,-0.6
0f1136ad3,3.0,0.3,0.1,0.5291502622129182,0.9,-0.1
f794655ee,,,,,,
4a9fa9d9e,3.0,0.5,0.6,0.45825756949558405,0.9,0.0
9b6c3beb5,6.0,0.35000000000000003,0.2,0.41833001326703784,0.9,0.0
6c5fb38d4,5.0,0.18,0.0,0.40865633483405095,0.9,-0.1
fb30a71b2,,,,,,
07e427e0c,3.0,0.3,0.2,0.5567764362830022,0.9,-0.2
81af50144,1.0,0.5,0.5,,0.5,0.5
72626612c,2.0,0.15,0.15,0.21213203435596426,0.3,0.0
43ec1b64b,11.0,0.30000000000000004,0.2,0.2966479394838265,0.8,0.0
74fb03e51,4.0,0.02500000000000001,-0.1,0.5560275772537426,0.8,-0.5
4247730f1,10.0,0.12000000000000002,0.05,0.4732863826479693,0.8,-0.6
fa45ffcb8,1.0,0.9,0.9,,0.9,0.9
f77be41c3,5.0,0.26,0.1,0.4159326868617084,0.7,-0.2
39bf24ec8,1.0,0.0,0.0,,0.0,0.0
dc996a1a4,4.0,0.35,0.35,0.46547466812563143,0.9,-0.2
3c3615b2d,,,,,,
d433a5827,2.0,-0.050000000000000044,-0.050000000000000044,1.0606601717798212,0.7,-0.8
fa39dd076,6.0,0.43333333333333335,0.6,0.496655480858378,0.9,-0.4
5ced5d057,9.0,0.2,0.1,0.35000000000000003,0.8,-0.3
71655dcec,29.0,0.21034482758620693,0.2,0.4790950007090802,0.9,-0.9
2ae2246a7,6.0,0.5166666666666666,0.65,0.3868677637987775,0.9,0.0
a22499988,2.0,0.55,0.55,0.3535533905932738,0.8,0.3
956548cd3,7.0,0.0,0.0,0.3559026084010437,0.7,-0.5
be4275440,1.0,0.9,0.9,,0.9,0.9
edc5c168a,3.0,0.4333333333333333,0.6,0.5686240703077328,0.9,-0.2
20845a37b,6.0,0.18333333333333335,0.05,0.3544949458972112,0.9,0.0
8573077f3,1.0,0.9,0.9,,0.9,0.9
5ca7a1543,4.0,0.675,0.9,0.45,0.9,0.0
d3968a6b0,7.0,0.07142857142857142,0.0,0.20586634591635514,0.4,-0.2
63cc8aa47,2.0,0.3,0.3,0.565685424949238,0.7,-0.1
36681d1d5,6.0,0.45,0.44999999999999996,0.43243496620879307,0.9,0.0
0011d7c25,1.0,0.8,0.8,,0.8,0.8
a983562e5,5.0,0.52,0.8,0.4658325879540846,0.9,-0.2
c32ecd5bf,6.0,0.5333333333333333,0.6,0.31411250638372656,0.9,0.0
e89119f29,2.0,0.04999999999999999,0.04999999999999999,0.3535533905932738,0.3,-0.2
890dc359d,1.0,0.1,0.1,,0.1,0.1
35bd82365,3.0,0.6,0.9,0.5196152422706632,0.9,0.0
1f4a53e6c,5.0,0.18,0.0,0.2683281572999748,0.6,0.0
754240b6b,2.0,0.04999999999999999,0.04999999999999999,1.2020815280171309,0.9,-0.8
8b65f9305,6.0,0.13333333333333333,-0.05,0.39327683210007003,0.9,-0.1
e58fceabe,10.0,0.11999999999999997,-0.05,0.4315347288715269,0.7,-0.4
e24a30aaa,6.0,0.21666666666666667,0.25,0.6047037842337906,0.9,-0.7
adc03f8b6,8.0,0.26249999999999996,0.2,0.45650066499716857,0.9,-0.5
850875906,8.0,0.024999999999999988,0.05,0.6135377506140689,0.9,-0.8
4c631dbf7,7.0,0.3857142857142857,0.7,0.5899959644736887,0.9,-0.7
f15a31a01,3.0,0.7333333333333334,0.8,0.2081665999466133,0.9,0.5
b82ec4b47,1.0,0.9,0.9,,0.9,0.9
e86d8e932,1.0,0.3,0.3,,0.3,0.3
474f23a3a,3.0,0.3333333333333333,0.1,0.49328828623162474,0.9,0.0
86da09472,6.0,0.3499999999999999,0.5,0.44609416046390926,0.8,-0.3
b1170cc46,3.0,0.2333333333333333,0.3,0.11547005383792514,0.3,0.1
10400a0b8,4.0,0.5,0.55,0.2943920288775949,0.8,0.1
43cd2eb4e,3.0,0.5,0.7,0.43588989435406733,0.8,0.0
208beeb80,11.0,0.6181818181818183,0.8,0.3370999312316211,0.9,0.0
4e991c023,11.0,0.14545454545454548,0.2,0.5373334837205594,0.9,-0.8
edfe1377f,1.0,0.9,0.9,,0.9,0.9
ee8518e4c,33.0,-0.06060606060606061,0.0,0.4061552919907867,0.9,-0.9
6608d48b2,6.0,0.4000000000000001,0.45,0.340587727318528,0.8,0.0
5330c4588,5.0,0.64,0.7,0.23021728866442678,0.9,0.4
65df826e8,2.0,0.3,0.3,0.4242640687119285,0.6,0.0
134e12e92,4.0,0.4,0.6499999999999999,0.6055300708194983,0.8,-0.5
5e9539f73,4.0,0.225,0.0,0.45000000000000007,0.9,0.0
1a8215249,2.0,0.7,0.7,0.0,0.7,0.7
9619060db,2.0,0.4,0.4,0.5656854249492381,0.8,0.0
f859bcecf,1.0,0.8,0.8,,0.8,0.8
6381b1706,5.0,0.08,0.0,0.32710854467592254,0.6,-0.3
636d6a0d9,4.0,0.575,0.7,0.4031128874149275,0.9,0.0
1a4d9f6e1,8.0,0.4875,0.6,0.37201190457142247,0.9,0.0
fc2012c7e,2.0,0.30000000000000004,0.30000000000000004,0.7071067811865476,0.8,-0.2
8e2335bf5,7.0,0.32857142857142857,0.2,0.3638419332360584,0.8,-0.1
0880d7f1e,7.0,0.35714285714285715,0.6,0.5126959555693246,0.9,-0.4
043d8c534,4.0,0.3,0.2,0.34641016151377546,0.8,0.0
e1e58cd50,13.0,0.2692307692307692,0.0,0.46437164603475267,0.9,-0.4
b113401e2,9.0,0.34444444444444444,0.4,0.4666666666666666,0.9,-0.7
ab0bb2f5a,6.0,0.39999999999999997,0.3,0.33466401061363027,0.9,0.0
e6f88d19d,9.0,0.37777777777777777,0.4,0.4409585518440985,0.9,-0.5
4106b7290,5.0,-0.07999999999999999,0.0,0.2774887385102322,0.2,-0.5
c4894fe2a,4.0,0.325,0.25,0.35939764421413045,0.8,0.0
b08012e7f,7.0,0.2571428571428572,0.1,0.3154739442867026,0.8,0.0
227b372a2,8.0,0.375,0.30000000000000004,0.38078865529319544,0.9,0.0
f0137d4e3,7.0,0.3142857142857142,0.4,0.5956189257922424,0.9,-0.6
79531026f,5.0,0.06000000000000001,0.0,0.0894427190999916,0.2,0.0
286ab1e93,1.0,-0.8,-0.8,,-0.8,-0.8
4195e3052,7.0,0.04285714285714289,0.0,0.6451282633635549,0.9,-0.7
16f2fa5c7,17.0,0.3352941176470588,0.4,0.3839615483199265,0.9,-0.5
615e51eef,6.0,0.19999999999999998,0.2,0.2756809750418044,0.7,-0.1
6ee33e45d,21.0,0.1619047619047619,0.1,0.3153984630212875,0.9,-0.3
9499f293e,1.0,0.0,0.0,,0.0,0.0
23df34fbc,5.0,0.6,0.7,0.3,0.9,0.1
6cfd5f1b5,2.0,0.9,0.9,0.0,0.9,0.9
